player_id,player_name,yellow_card,second_yellow_card,red_card,total_yellow,total_red,mins_played,position_mapped,redsize
15929,jamie mackie,4,0,0,4,0,3887,attacker,1
15930,david martin,1,0,0,1,0,435,goalkeeper,1
159372,felipe anderson,4,0,0,4,0,4558,midfielder,1
159471,serge gnabry,0,0,0,0,0,483,attacker,1
15952,júlio baptista,0,0,0,0,0,1132,midfielder,1
15956,jesús navas,6,0,0,6,0,7355,defender,1
15960,andy petterson,0,0,1,0,1,847,goalkeeper,2
159692,moritz bauer,4,0,0,4,0,1309,defender,1
1600,thórdur gudjónsson,1,0,0,1,0,268,attacker,1
160080,yacouba sylla,4,0,0,4,0,1143,midfielder,1
160348,mesca,0,0,0,0,0,18,attacker,1
16036,gianluca vialli,10,0,1,10,1,4178,attacker,2
